Price,Bedroom_qty,Bathroom_qty,Floor_size,Address,City_region,City,List_type,Date,Land_width,Land_depth
"$1,299,999 ",3,2,2252,22117 Selkirk Avenue,West Central Maple Ridge,Maple Ridge,House,7/20/2021,68,145
"$575,000 ",2,1,808,#104 530 Ninth Street,Uptown,New Westminster,Apt/Condo,7/20/2021,,
"$1,588,000 ",5,4,2611,240 Dawe Street,Queensborough,New Westminster,House,7/20/2021,,
"$2,568,000 ",7,6,4109,1719 London Street,West End,New Westminster,House,7/20/2021,50,132
"$519,000 ",1,1,516,1506 668 Columbia Street,New Westminster Quay,New Westminster,Apt/Condo,7/20/2021,,
"$618,000 ",2,2,780,3310 888 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$546,000 ",2,1,631,1001 258 Sixth Street,Uptown,New Westminster,Apt/Condo,7/20/2021,,
"$968,000 ",3,3,1763,11 700 South Dyke Road,Queensborough,New Westminster,House,7/20/2021,21,54
"$444,000 ",1,1,930,204 12148 224 Street,East Central Maple Ridge,Maple Ridge,Apt/Condo,7/20/2021,,
"$899,900 ",0,,,363 Pembina Street,Queensborough,New Westminster,Land/Lot,7/20/2021,35,113
"$787,800 ",2,2,842,1509 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$865,800 ",2,2,884,2106 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,258,800 ",3,2,1153,3104 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$841,800 ",2,2,842,2708 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,599,000 ",7,3,2598,9185 112 Street,Annieville,Delta,House,7/20/2021,80,120
"$1,169,000 ",5,3,2095,11430 92a Avenue,Annieville,Delta,House,7/20/2021,60,110
"$1,468,000 ",3,3,2235,5298 St Andrews Place,Cliff Drive,Delta,House,7/20/2021,,
"$3,488,000 ",7,7,5208,1633 53a Street,Cliff Drive,Delta,House,7/20/2021,59,137
"$404,999 ",1,1,739,4345 W River Road,Port Guichon,Delta,House,7/20/2021,0,0
"$1,678,000 ",4,4,2731,11766 Summit Crescent,Sunshine Hills Woods,Delta,House,7/20/2021,66,111
"$1,299,000 ",3,1,1160,5794 Grove Avenue,Hawthorne,Delta,House,7/20/2021,70,110
"$429,900 ",2,1,914,204 4926 48 Avenue,Ladner Elementary,Delta,Apt/Condo,7/20/2021,,
"$2,145,000 ",7,5,6269,2248 Sicamous Avenue,Coquitlam East,Coquitlam,House,7/20/2021,64,110
"$1,498,000 ",3,2,2002,861 Smith Avenue,Coquitlam West,Coquitlam,House,7/20/2021,,
"$569,000 ",2,2,892,53 1561 Booth Avenue,Maillardville,Coquitlam,Townhouse,7/20/2021,,
"$698,000 ",2,2,771,2101 567 Clarke Road,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$699,990 ",2,2,866,417 607 Cottonwood Avenue,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$719,000 ",2,1,1146,222 618 Langside Avenue,Coquitlam West,Coquitlam,Townhouse,7/20/2021,,
"$475,000 ",1,1,650,801 511 Rochester Avenue,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$588,800 ",1,1,591,1708 3007 Glen Drive,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$1,580,000 ",3,3,2056,108 5055 Springs Boulevard,Tsawwassen North,Delta,Apt/Condo,7/20/2021,,
"$2,588,000 ",4,4,3438,28a Georgia Wynd,Pebble Hill,Delta,House,7/20/2021,,
"$2,448,000 ",8,7,5017,8289 109b Street,Nordel,Delta,House,7/20/2021,,
"$3,500,000 ",5,4,5074,4873 13 Avenue,Cliff Drive,Delta,House,7/20/2021,,
"$2,000,000 ",5,3,2434,8785 116 Street,Annieville,Delta,House,7/20/2021,70,120
"$1,999,999 ",2,1,1091,4411 41b Street,Ladner Rural,Delta,House,7/20/2021,120,483
"$528,888 ",2,2,663,1011 11967 80 Avenue,Scottsdale,Delta,Apt/Condo,7/20/2021,,
"$599,000 ",2,2,774,2006 11967 80 Avenue,Scottsdale,Delta,Apt/Condo,7/20/2021,,
"$2,200,000 ",9,4,3350,10286 10288 River Road,Nordel,Delta,Multifamily,7/20/2021,,
"$599,000 ",2,2,837,2601 11967 80 Avenue Avenue,Scottsdale,Delta,Apt/Condo,7/20/2021,,
"$1,349,900 ",4,3,2051,2984 Fleet Street,Ranch Park,Coquitlam,House,7/20/2021,59,0
"$2,299,000 ",8,6,4215,3438 Horizon Drive,Burke Mountain,Coquitlam,House,7/20/2021,,
"$2,399,000 ",7,4,5187,1124 Dansey Avenue,Central Coquitlam,Coquitlam,House,7/20/2021,70,124
"$1,050,000 ",3,2,1334,1246 Hornby Street,New Horizons,Coquitlam,House,7/20/2021,,
"$1,498,000 ",3,2,1287,4503 567 Clarke Road,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$499,900 ",1,1,549,807 602 Como Lake Avenue,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$3,180,000 ",8,8,5629,1055 Cottonwood Avenue,Central Coquitlam,Coquitlam,House,7/20/2021,63,125
"$1,200,000 ",2,1,954,1450 Pipeline Street,Westwood Plateau,Coquitlam,House,7/20/2021,,
"$629,000 ",3,2,1294,512 9015 120 Street,Annieville,Delta,Apt/Condo,7/20/2021,,
"$844,900 ",3,3,1392,Sl26 2465 Wren Drive,Tsawwassen North,Delta,Townhouse,7/20/2021,,
"$2,499,000 ",8,6,5465,1730 Como Lake Avenue,Central Coquitlam,Coquitlam,House,7/20/2021,,
"$635,000 ",2,2,943,212 2951 Silver Boulevard,Westwood Plateau,Coquitlam,Apt/Condo,7/20/2021,,
"$574,000 ",2,2,951,26 1561 Booth Avenue,Maillardville,Coquitlam,Townhouse,7/20/2021,,
"$889,000 ",2,2,1283,905 1415 Parkway Boulevard,Westwood Plateau,Coquitlam,Apt/Condo,7/20/2021,,
"$1,300,000 ",4,3,2900,23735 105th Avenue,Albion,Maple Ridge,House,7/20/2021,112,60
"$998,800 ",2,1,978,11143 Princess Street,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,120,89
"$849,800 ",3,1,1216,21731 Howison Avenue,West Central Maple Ridge,Maple Ridge,House,7/20/2021,60,138
"$1,299,900 ",6,4,3348,20145 Ditton Street,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,60,120
"$1,200,000 ",3,2,1882,21578 121 Avenue,West Central Maple Ridge,Maple Ridge,House,7/20/2021,50,174
"$2,990,000 ",10,6,3849,11565-11567 248 Street,Cottonwood,Maple Ridge,House,7/20/2021,,
"$1,698,000 ",3,0,1745,20994 Lougheed Highway,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,75,213
"$1,350,000 ",5,3,2247,21568 121 Avenue,West Central Maple Ridge,Maple Ridge,House,7/20/2021,70,174
"$875,800 ",2,2,876,2702 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$791,800 ",2,2,842,1709 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$858,800 ",2,2,876,2202 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$938,800 ",2,2,1056,505 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,242,800 ",3,2,1228,2901 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$993,800 ",2,2,1129,502 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,179,000 ",4,2,2000,1618 Sixth Avenue,Uptown,New Westminster,House,7/20/2021,50,100
"$1,199,000 ",5,2,1716,112 Tenth Avenue,The Heights,New Westminster,House,7/20/2021,52,131
"$1,699,000 ",7,3,2658,1115 Dublin Street,Moody Park,New Westminster,House,7/20/2021,50,130
"$2,499,000 ",4,3,3373,23517 132 Avenue,Silver Valley,Maple Ridge,House,7/20/2021,,
"$1,259,999 ",3,1,1040,20234 Lorne Avenue,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,100,120
"$1,200,000 ",3,2,1205,11932 York Street,West Central Maple Ridge,Maple Ridge,House,7/20/2021,62,123
"$3,498,000 ",8,8,6540,21396 River Road,West Central Maple Ridge,Maple Ridge,House,7/20/2021,,
"$1,191,000 ",3,3,3216,12455 Meadowbrook Place,Northwest Maple Ridge,Maple Ridge,House,7/20/2021,78,96
"$960,000 ",0,,,25389 98 Avenue,Thornhill,Maple Ridge,Land/Lot,7/20/2021,0,0
"$4,488,800 ",8,9,9007,24228 125 Avenue,Websters Corners,Maple Ridge,House,7/20/2021,144,325
"$2,187,800 ",0,,,26145 116 Avenue,Websters Corners,Maple Ridge,Land/Lot,7/20/2021,635,1285
"$870,800 ",2,2,876,2602 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$832,800 ",2,2,842,2608 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,270,800 ",3,2,1228,3101 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$890,800 ",2,2,884,2706 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,999,999 ",6,3,2720,2141 Marine Way,North Arm,New Westminster,House,7/20/2021,,
"$2,199,000 ",5,3,2676,698 Twentieth Street,Connaught Heights,New Westminster,House,7/20/2021,53,100
"$838,800 ",4,3,1677,28 1130 Ewen Avenue,Queensborough,New Westminster,Townhouse,7/20/2021,,
"$399,000 ",0,1,2500,15 700 South Dyke Road,Queensborough,New Westminster,House,7/20/2021,49,46
"$1,528,000 ",4,1,2400,137 Tenth Street,Uptown,New Westminster,House,7/20/2021,,
"$861,800 ",2,2,903,2004 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$3,288,000 ",3,3,2250,24069 110 Avenue,Cottonwood,Maple Ridge,House,7/20/2021,,
"$850,800 ",2,2,876,1902 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$729,900 ",3,3,1291,Sl22 2465 Wren Drive,Tsawwassen North,Delta,Townhouse,7/20/2021,,
"$709,900 ",3,3,1291,Sl25 2465 Wren Drive,Tsawwassen North,Delta,Townhouse,7/20/2021,,
"$1,399,000 ",4,3,2941,4529 Savoy Street,Port Guichon,Delta,House,7/20/2021,74,120
"$1,798,000 ",4,3,4402,11253 Stewart Place,Sunshine Hills Woods,Delta,House,7/20/2021,,
"$4,350,000 ",4,6,6617,409 English Bluff Road,English Bluff,Delta,House,7/20/2021,,
"$2,299,000 ",5,5,4175,5085 1 Avenue,Pebble Hill,Delta,House,7/20/2021,,
"$1,249,000 ",3,2,1547,4660 55a Street,Delta Manor,Delta,House,7/20/2021,49,101
"$1,279,000 ",3,3,2374,4608 Holly Park Wynd,Holly,Delta,House,7/20/2021,49,101
"$1,750,000 ",4,3,1922,5301 4a Avenue,Pebble Hill,Delta,House,7/20/2021,,
"$2,688,000 ",8,7,5725,11088 64a Avenue,Sunshine Hills Woods,Delta,House,7/20/2021,80,130
"$1,998,000 ",4,3,2974,5333 Upland Drive,Cliff Drive,Delta,House,7/20/2021,75,161
"$1,450,000 ",5,2,2270,8828 115 Street,Annieville,Delta,House,7/20/2021,66,131
"$1,919,900 ",4,4,2477,264 Parkside Street,Boundary Beach,Delta,House,7/20/2021,45,92
"$1,919,900 ",4,4,2516,268 Parkside Street,Boundary Beach,Delta,House,7/20/2021,45,107
"$1,900,900 ",4,4,2461,256 Parkside Street,Boundary Beach,Delta,House,7/20/2021,45,92
"$2,175,000 ",4,5,3680,4736 66 Street,Holly,Delta,House,7/20/2021,117,130
"$2,100,000 ",7,8,4758,8313 109b Street,Nordel,Delta,House,7/20/2021,66,100
"$1,599,000 ",3,2,1702,267 Hart Street,Coquitlam West,Coquitlam,House,7/20/2021,61,110
"$649,000 ",2,2,971,2605 1178 Heffley Crescent,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$1,600,000 ",4,2,1544,1039 James Avenue,Maillardville,Coquitlam,House,7/20/2021,44,120
"$522,000 ",1,1,548,701 711 Breslay Street,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$730,000 ",2,2,817,604 657 Whiting Way,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$1,300,000 ",6,4,3412,1031 Buoy Drive,Ranch Park,Coquitlam,House,7/20/2021,,
"$1,249,000 ",3,4,2080,1 3406 Roxton Avenue,Burke Mountain,Coquitlam,Townhouse,7/20/2021,,
"$519,000 ",2,2,954,306 1148 Heffley Crescent,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$779,000 ",2,2,933,803 3100 Windsor Gate,New Horizons,Coquitlam,Apt/Condo,7/20/2021,,
"$3,000,000 ",5,3,2325,8754 116 Street,Annieville,Delta,House,7/20/2021,,
"$409,900 ",1,1,728,204 7511 120 Street,Scottsdale,Delta,Apt/Condo,7/20/2021,,
"$475,000 ",2,2,956,411 1190 Pacific Street,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$698,000 ",3,3,1527,12 1318 Brunette Avenue,Maillardville,Coquitlam,Townhouse,7/20/2021,,
"$579,900 ",2,3,1255,27 250 Casey Street,Maillardville,Coquitlam,Townhouse,7/20/2021,,
"$998,800 ",4,4,2429,156 2721 Atlin Place,Coquitlam East,Coquitlam,Townhouse,7/20/2021,,
"$698,000 ",2,3,1043,216 618 Langside Avenue,Coquitlam West,Coquitlam,Townhouse,7/20/2021,,
"$529,000 ",2,2,847,1005 1148 Heffley Crescent,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$549,900 ",1,1,602,411 700 Clarke Road,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$1,449,000 ",5,4,3906,381 Dartmoor Drive,Coquitlam East,Coquitlam,House,7/20/2021,,
"$689,000 ",2,2,841,1903 3008 Glen Drive,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$475,000 ",2,2,935,311 590 Whiting Way,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$699,900 ",3,2,1404,203 1190 Pipeline Road,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$989,000 ",2,3,2014,408 12367 224th Street,West Central Maple Ridge,Maple Ridge,Apt/Condo,7/20/2021,,
"$539,900 ",1,1,837,614 11641 227 Street,East Central Maple Ridge,Maple Ridge,Apt/Condo,7/20/2021,,
"$899,900 ",4,1,1584,21952 Lougheed Highway,West Central Maple Ridge,Maple Ridge,House,7/20/2021,66,132
"$1,786,000 ",5,3,3363,12605 224 Street,West Central Maple Ridge,Maple Ridge,House,7/20/2021,,
"$599,900 ",5,2,2905,11735 210 Street,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,,
"$2,400,000 ",4,4,3210,20028 Wharf Street,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,92,227
"$2,998,000 ",3,1,2400,20048 Wharf Street,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,,
"$862,800 ",2,2,903,2104 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,266,800 ",3,2,1204,2802 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,224,800 ",3,2,1153,2804 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$830,800 ",2,2,884,1407 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$840,800 ",2,2,884,1707 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$1,210,800 ",3,2,1230,2203 813 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$938,800 ",2,2,1395,214 2 Renaissance Square,New Westminster Quay,New Westminster,Apt/Condo,7/20/2021,,
"$4,900,000 ",3,1,1900,23549 Lougheed Highway,Albion,Maple Ridge,House,7/20/2021,,
"$1,395,000 ",6,4,3328,11294 240 Street,Cottonwood,Maple Ridge,House,7/20/2021,,
"$429,900 ",1,1,638,209 12075 Edge Street,East Central Maple Ridge,Maple Ridge,Apt/Condo,7/20/2021,,
"$1,500,000 ",3,3,3248,14042 230 Street,Silver Valley,Maple Ridge,House,7/20/2021,,
"$499,000 ",2,2,887,205 12070 227 Street,East Central Maple Ridge,Maple Ridge,Apt/Condo,7/20/2021,,
"$999,900 ",5,2,2273,21175 122 Avenue,Northwest Maple Ridge,Maple Ridge,House,7/20/2021,,
"$500,000 ",3,2,1129,309 11665 Haney Bypass,West Central Maple Ridge,Maple Ridge,Apt/Condo,7/20/2021,,
"$699,999 ",3,3,1371,11 11272 240 Street,Cottonwood,Maple Ridge,Townhouse,7/20/2021,,
"$1,178,800 ",6,3,3210,23005 Olund Crescent,East Central Maple Ridge,Maple Ridge,House,7/20/2021,,
"$1,279,000 ",6,4,2929,22588 Lee Avenue,East Central Maple Ridge,Maple Ridge,House,7/20/2021,76,98
"$1,199,500 ",5,3,3441,23752 116 Avenue,Cottonwood,Maple Ridge,House,7/20/2021,,
"$4,800,000 ",11,6,4630,1335 Kamloops Street,Uptown,New Westminster,Multifamily,7/20/2021,58,132
"$599,999 ",1,1,710,214 1012 Auckland Street,Uptown,New Westminster,Apt/Condo,7/20/2021,,
"$1,500,000 ",4,3,2230,225 Seventh Street,Uptown,New Westminster,House,7/20/2021,50,110
"$375,000 ",2,1,798,110 436 Seventh Street,Uptown,New Westminster,Apt/Condo,7/20/2021,,
"$699,000 ",2,2,928,803 188 Agnes Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$899,800 ",2,2,1097,1708 210 Salter Street,Queensborough,New Westminster,Apt/Condo,7/20/2021,,
"$899,800 ",2,2,1208,607 210 Salter Street,Queensborough,New Westminster,Apt/Condo,7/20/2021,,
"$699,000 ",3,2,941,108 228 Sixth Street,Uptown,New Westminster,Apt/Condo,7/20/2021,,
"$699,900 ",3,3,1575,25 11536 236 Street,Cottonwood,Maple Ridge,Townhouse,7/20/2021,,
"$999,999 ",5,4,2238,24033 102 Avenue,Albion,Maple Ridge,House,7/20/2021,,
"$699,000 ",2,2,941,2706 280 Ross Drive,Fraserview,New Westminster,Apt/Condo,7/20/2021,,
"$1,148,000 ",4,3,1648,239 Furness Street,Queensborough,New Westminster,House,7/20/2021,,
"$349,000 ",1,1,724,112 509 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$525,000 ",1,1,643,107 240 Francis Way,Fraserview,New Westminster,Apt/Condo,7/20/2021,,
"$1,700,000 ",8,5,3619,11768 86 Avenue,Annieville,Delta,House,7/20/2021,66,101
"$1,498,800 ",6,3,2871,6131 48a Avenue,Holly,Delta,House,7/20/2021,50,110
"$5,888,888 ",6,3,2275,6900 36 Avenue,Ladner Rural,Delta,House,7/20/2021,,
"$2,149,800 ",6,6,3860,11399 87 Avenue,Annieville,Delta,House,7/20/2021,60,101
"$2,000,000 ",4,3,2604,8774 116 Street,Annieville,Delta,House,7/20/2021,70,118
"$2,000,000 ",6,3,2406,8784 116 Street,Annieville,Delta,House,7/20/2021,70,118
"$1,199,000 ",5,3,2373,11603 76a Avenue,Scottsdale,Delta,House,7/20/2021,,
"$547,777 ",2,2,771,2606 11967 80 Avenue,Scottsdale,Delta,Apt/Condo,7/20/2021,,
"$1,688,000 ",4,3,3180,5780 Sherwood Boulevard,Tsawwassen East,Delta,House,7/20/2021,70,100
"$1,399,800 ",5,3,2299,8446 Sullivan Place,Nordel,Delta,House,7/20/2021,66,100
"$2,888,000 ",5,6,6906,3059 Plateau Boulevard,Westwood Plateau,Coquitlam,House,7/20/2021,,
"$2,249,000 ",5,4,4322,2636 Sandstone Crescent,Westwood Plateau,Coquitlam,House,7/20/2021,,
"$563,800 ",1,1,602,308 700 Clarke Road,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$649,000 ",2,2,850,1609 3008 Glen Drive,North Coquitlam,Coquitlam,Apt/Condo,7/20/2021,,
"$1,375,000 ",5,4,2988,190 San Juan Place,Cape Horn,Coquitlam,House,7/20/2021,,
"$2,598,000 ",5,4,4361,720 Shaw Avenue,Coquitlam West,Coquitlam,House,7/20/2021,80,132
"$1,458,000 ",4,4,2835,4703 Hemlock Way,Tsawwassen North,Delta,House,7/20/2021,,
"$1,349,000 ",3,3,2173,6874 Chalet Court,Sunshine Hills Woods,Delta,House,7/20/2021,,
"$4,600,000 ",4,4,4236,2170 Westham Island Road,Westham Island,Delta,House,7/20/2021,712,2268
"$3,200,000 ",4,5,3909,987 Pacific Drive,English Bluff,Delta,House,7/20/2021,90,162
"$689,000 ",2,3,1218,301 11501 84 Avenue,Annieville,Delta,Apt/Condo,7/20/2021,,
"$649,000 ",2,2,926,906 575 Delestre Avenue,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$1,820,000 ",5,4,3822,1474 Marguerite Street,Burke Mountain,Coquitlam,House,7/20/2021,58,90
"$1,720,000 ",5,4,4038,2758 Nadina Drive,Coquitlam East,Coquitlam,House,7/20/2021,,
"$599,000 ",1,1,558,3203 450 Westview Street,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$558,000 ",2,2,953,411 202 Lebleu Street,Maillardville,Coquitlam,Apt/Condo,7/20/2021,,
"$1,399,990 ",5,4,2075,7059 Barkley Place,Sunshine Hills Woods,Delta,House,7/20/2021,60,153
"$789,000 ",4,4,1655,4 7867 120 Street,Scottsdale,Delta,Townhouse,7/20/2021,,
"$1,660,500 ",7,3,2852,9224 116 Street,Annieville,Delta,House,7/20/2021,68,110
"$1,499,000 ",5,5,2944,4678 London Crescent,Holly,Delta,House,7/20/2021,92,0
"$649,000 ",1,1,573,1910 657 Whiting Way,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$2,695,800 ",8,6,3750,636-638 Gauthier Avenue,Coquitlam West,Coquitlam,Multifamily,7/20/2021,53,160
"$1,348,800 ",4,3,3750,638 Gauthier Avenue,Coquitlam West,Coquitlam,Duplex,7/20/2021,53,160
"$1,728,000 ",6,4,3458,1507 Vinemaple Place,Westwood Plateau,Coquitlam,House,7/20/2021,,
"$1,348,800 ",4,3,3750,636 Gauthier Avenue,Coquitlam West,Coquitlam,Duplex,7/20/2021,53,160
"$1,667,000 ",5,4,2417,624 Porter Street,Central Coquitlam,Coquitlam,House,7/20/2021,70,140
"$419,000 ",1,1,592,516 528 Rochester Avenue,Coquitlam West,Coquitlam,Apt/Condo,7/20/2021,,
"$1,959,000 ",8,5,5137,1413 Lansdowne Drive,Upper Eagle Ridge,Coquitlam,House,7/20/2021,48,179
"$3,488,800 ",7,6,7147,1213 Cottonwood Avenue,Central Coquitlam,Coquitlam,House,7/20/2021,,
"$3,788,800 ",4,5,5548,26615 98 Avenue,Thornhill,Maple Ridge,House,7/20/2021,,
"$1,650,000 ",3,4,3188,14034 Mier Drive,Silver Valley,Maple Ridge,House,7/20/2021,,
"$1,299,999 ",3,2,1670,24429 Dewdney Trunk Road,Websters Corners,Maple Ridge,House,7/20/2021,,
"$1,550,000 ",3,3,3248,14040 Mier Drive,Silver Valley,Maple Ridge,House,7/20/2021,,
"$999,900 ",6,2,1981,21191 119 Avenue,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,60,122
"$759,900 ",3,3,1405,24 23183 136 Avenue,Silver Valley,Maple Ridge,Townhouse,7/20/2021,,
"$1,920,000 ",5,4,4172,22758 Holyrood Avenue,East Central Maple Ridge,Maple Ridge,House,7/20/2021,,
"$1,179,000 ",3,3,3398,11345 Creekside Street,Cottonwood,Maple Ridge,House,7/20/2021,,
"$1,349,900 ",5,3,2745,8206 112 Street,Scottsdale,Delta,House,7/20/2021,73,33
"$1,100,000 ",1,1,1052,4795 47a Avenue,Ladner Elementary,Delta,House,7/20/2021,53,131
"$899,900 ",4,4,1642,227 1816 Osprey Drive,Tsawwassen North,Delta,Duplex,7/20/2021,,
"$1,269,000 ",3,3,1486,1609 Pine Springs Lane,Tsawwassen North,Delta,House,7/20/2021,,
"$1,125,000 ",2,1,1023,1304 Malibu Place,Cliff Drive,Delta,House,7/20/2021,0,0
"$2,488,000 ",6,5,4836,6421 Mckenzie Drive,Sunshine Hills Woods,Delta,House,7/20/2021,84,160
"$759,000 ",2,2,1045,1911 271 Francis Way,Fraserview,New Westminster,Apt/Condo,7/20/2021,,
"$749,000 ",2,2,975,1706 280 Ross Drive,Fraserview,New Westminster,Apt/Condo,7/20/2021,,
"$588,800 ",2,1,736,1205 988 Quayside Drive,New Westminster Quay,New Westminster,Apt/Condo,7/20/2021,,
"$1,099,000 ",3,3,1651,279 Furness Street,Queensborough,New Westminster,House,7/20/2021,25,98
"$1,138,000 ",2,1,1461,312 Nootka Street,The Heights,New Westminster,House,7/20/2021,33,124
"$585,000 ",2,2,782,1710 892 Carnarvon Street,Downtown New West,New Westminster,Apt/Condo,7/20/2021,,
"$749,900 ",2,2,1180,313 14 E Royal Avenue,Fraserview,New Westminster,Apt/Condo,7/20/2021,,
"$639,000 ",2,2,1224,222 3 Rialto Court,North Arm,New Westminster,Apt/Condo,7/20/2021,,
"$799,000 ",3,1,1056,20882 Dewdney Trunk Road,Southwest Maple Ridge,Maple Ridge,House,7/20/2021,60,150
"$1,999,000 ",6,4,2962,27051 100 Avenue,Thornhill,Maple Ridge,House,7/20/2021,364,461
"$999,999 ",4,2,1929,12137 221 Street,West Central Maple Ridge,Maple Ridge,House,7/20/2021,62,18
"$1,620,000 ",3,4,3164,21437 River Road,West Central Maple Ridge,Maple Ridge,House,7/20/2021,108,185
"$1,019,000 ",4,4,2666,121 23925 116 Avenue,Cottonwood,Maple Ridge,House,7/20/2021,,
"$1,878,888 ",6,5,3981,20658 113th Avenue,East Central Maple Ridge,Maple Ridge,House,7/20/2021,60,120
"$759,999 ",3,3,1702,9 22977 116 Avenue,East Central Maple Ridge,Maple Ridge,Townhouse,7/20/2021,,
"$869,900 ",4,3,2369,47 23183 136 Avenue,Silver Valley,Maple Ridge,Townhouse,7/20/2021,,
"$1,049,000 ",5,2,2421,12145 221 Street,West Central Maple Ridge,Maple Ridge,House,7/20/2021,,
"$2,588,888 ",8,8,5705,10961 64a Avenue,Sunshine Hills Woods,Delta,House,7/20/2021,60,154
"$2,388,000 ",6,6,4902,1342 52 Street,Cliff Drive,Delta,House,7/20/2021,75,100
"$1,568,000 ",3,2,1344,4752 60b Street,Holly,Delta,House,7/20/2021,66,197
